"[{""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 14720, ""name"": ""love affair""}, {""id"": 166582, ""name"": ""police interrogation""}, {""id"": 207240, ""name"": ""murder trial""}]",La chambre bleue,266034
"[{""id"": 156580, ""name"": ""ghost story""}]",House at the End of the Drive,280381
"[{""id"": 339, ""name"": ""submarine""}, {""id"": 849, ""name"": ""dc comics""}, {""id"": 2534, ""name"": ""missile""}, {""id"": 2988, ""name"": ""shark attack""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 15097, ""name"": ""shark""}, {""id"": 155461, ""name"": ""shark repelent""}, {""id"": 155488, ""name"": ""black cat""}, {""id"": 163455, ""name"": ""super powers""}]",Batman,2661
"[{""id"": 502, ""name"": ""ambush""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 1366, ""name"": ""shotgun""}, {""id"": 4262, ""name"": ""tea""}, {""id"": 4523, ""name"": ""joint""}, {""id"": 7149, ""name"": ""machismo""}, {""id"": 9227, ""name"": ""cocktail""}, {""id"": 9897, ""name"": ""rifle""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 11362, ""name"": ""cockney accent""}, {""id"": 11488, ""name"": ""pot smoking""}, {""id"": 15394, ""name"": ""hatchet""}, {""id"": 15395, ""name"": ""antique""}, {""id"": 15396, ""name"": ""cardsharp""}, {""id"": 18047, ""name"": ""anger""}, {""id"": 167542, ""name"": ""carjacking""}, {""id"": 207592, ""name"": ""piano""}, {""id"": 227944, ""name"": ""strip show""}, {""id"": 227945, ""name"": ""high stakes""}]","Lock, Stock and Two Smoking Barrels",100
[],The Ballad of Gregorio Cortez,218500
"[{""id"": 236, ""name"": ""suicide""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 516, ""name"": ""child abuse""}, {""id"": 739, ""name"": ""sexual abuse""}, {""id"": 894, ""name"": ""depression""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1421, ""name"": ""birthday""}, {""id"": 1608, ""name"": ""twin sister""}, {""id"": 1611, ""name"": ""hotelier""}, {""id"": 1655, ""name"": ""country house""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 12996, ""name"": ""dogme 95""}, {""id"": 18187, ""name"": ""family reunion""}, {""id"": 156181, ""name"": ""lecture""}, {""id"": 208349, ""name"": ""child""}]",Festen,309
"[{""id"": 1010, ""name"": ""bar""}, {""id"": 7464, ""name"": ""alcoholism""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 15111, ""name"": ""drinking""}]",Trees Lounge,27845
"[{""id"": 2956, ""name"": ""vietnam""}, {""id"": 10183, ""name"": ""independent film""}]",Vượt Sóng,25784
[],The Basket,52790
"[{""id"": 14895, ""name"": ""cannibal""}, {""id"": 179878, ""name"": ""sleepwalking""}, {""id"": 222850, ""name"": ""art teacher""}]",Eddie: The Sleepwalking Cannibal,100275
"[{""id"": 5565, ""name"": ""biography""}]",Kurmanjan Datka. Queen of the Mountains,295914
"[{""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 206850, ""name"": ""canuxploitation""}]",Def-Con 4,42033
"[{""id"": 10183, ""name"": ""independent film""}]",The Hebrew Hammer,19187
"[{""id"": 4344, ""name"": ""musical""}]",Neal 'n' Nikki,46415
"[{""id"": 179431, ""name"": ""duringcreditsstinger""}]",The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,38570
"[{""id"": 10183, ""name"": ""independent film""}]",Forget Me Not,27588
"[{""id"": 660, ""name"": ""monte carlo""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 965, ""name"": ""age difference""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 3582, ""name"": ""bride""}, {""id"": 8079, ""name"": ""cornwall""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 11004, ""name"": ""rural setting""}, {""id"": 14769, ""name"": ""devotion""}, {""id"": 17997, ""name"": ""housekeeper""}, {""id"": 34079, ""name"": ""death""}, {""id"": 155881, ""name"": ""estate""}, {""id"": 188990, ""name"": ""costume party""}, {""id"": 195402, ""name"": ""film noir""}, {""id"": 228602, ""name"": ""second wife""}]",Rebecca,223
"[{""id"": 1890, ""name"": ""camping""}, {""id"": 5767, ""name"": ""summer camp""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 193575, ""name"": ""b horror""}, {""id"": 207969, ""name"": ""brisbane queensland""}]",Friday the 13th Part 2,9725
"[{""id"": 1333, ""name"": ""desperation""}, {""id"": 2677, ""name"": ""weekend""}, {""id"": 6662, ""name"": ""delirium""}, {""id"": 6782, ""name"": ""addiction""}, {""id"": 7464, ""name"": ""alcoholism""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 156318, ""name"": ""bats""}, {""id"": 161043, ""name"": ""suicidal thoughts""}, {""id"": 171567, ""name"": ""low self esteem""}, {""id"": 195402, ""name"": ""film noir""}, {""id"": 201456, ""name"": ""paranoid""}]",The Lost Weekend,28580
"[{""id"": 1299, ""name"": ""monster""}, {""id"": 1852, ""name"": ""mutant""}, {""id"": 1879, ""name"": ""shower""}, {""id"": 6149, ""name"": ""police""}, {""id"": 8636, ""name"": ""blood splatter""}, {""id"": 9794, ""name"": ""toxic""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 11181, ""name"": ""decapitation""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 14895, ""name"": ""cannibal""}, {""id"": 15167, ""name"": ""police detective""}, {""id"": 18082, ""name"": ""flamethrower""}, {""id"": 41267, ""name"": ""bum""}, {""id"": 41412, ""name"": ""sewer""}, {""id"": 158927, ""name"": ""police investigation""}, {""id"": 195331, ""name"": ""nuclear waste""}, {""id"": 232085, ""name"": ""hobo""}]",C.H.U.D.,23730
[],Filly Brown,84197
"[{""id"": 155921, ""name"": ""palm sunday""}, {""id"": 155924, ""name"": ""jerusalem judah""}, {""id"": 155926, ""name"": ""bethlehem judah""}]",The Lion of Judah,46256
"[{""id"": 389, ""name"": ""clock tower""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 2801, ""name"": ""self-defense""}, {""id"": 5739, ""name"": ""waterfall""}, {""id"": 6662, ""name"": ""delirium""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10326, ""name"": ""morgue""}, {""id"": 10424, ""name"": ""tour guide""}, {""id"": 13073, ""name"": ""fear""}, {""id"": 15290, ""name"": ""pursuit""}, {""id"": 155440, ""name"": ""hitchcockian""}, {""id"": 167942, ""name"": ""screaming""}, {""id"": 175316, ""name"": ""unconsciousness""}, {""id"": 195402, ""name"": ""film noir""}, {""id"": 234197, ""name"": ""adultress""}]",Niagara,19997
"[{""id"": 1209, ""name"": ""wales""}, {""id"": 11004, ""name"": ""rural setting""}, {""id"": 164742, ""name"": ""coal mining""}]",How Green Was My Valley,43266
[],Da Sweet Blood of Jesus,278316
"[{""id"": 459, ""name"": ""sexual obsession""}, {""id"": 572, ""name"": ""sex""}, {""id"": 738, ""name"": ""sexuality""}, {""id"": 2249, ""name"": ""camcorder""}, {""id"": 2874, ""name"": ""spanner""}, {""id"": 3201, ""name"": ""orgasm""}, {""id"": 3297, ""name"": ""videoband""}, {""id"": 4115, ""name"": ""longing""}, {""id"": 4316, ""name"": ""safe sex""}, {""id"": 4434, ""name"": ""interview""}, {""id"": 178649, ""name"": ""voyeurism""}]","Sex, Lies, and Videotape",1412
"[{""id"": 1366, ""name"": ""shotgun""}, {""id"": 13000, ""name"": ""based on short film""}, {""id"": 13125, ""name"": ""sadist""}, {""id"": 13132, ""name"": ""pistol""}, {""id"": 157367, ""name"": ""chained""}, {""id"": 157375, ""name"": ""bludgeoning""}, {""id"": 157376, ""name"": ""game of death""}]",Saw,176
"[{""id"": 567, ""name"": ""alcohol""}, {""id"": 2135, ""name"": ""radio""}, {""id"": 2993, ""name"": ""police chief""}, {""id"": 3306, ""name"": ""highway""}, {""id"": 8233, ""name"": ""cops""}, {""id"": 9702, ""name"": ""broken lizard""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 11485, ""name"": ""drug humor""}, {""id"": 11734, ""name"": ""police corruption""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 226825, ""name"": ""shenanigans""}]",Super Troopers,39939
[],The Algerian,357834
"[{""id"": 187056, ""name"": ""woman director""}]",Los insólitos peces gato,215924
"[{""id"": 516, ""name"": ""child abuse""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 2692, ""name"": ""arranged marriage""}, {""id"": 10540, ""name"": ""bollywood""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 220451, ""name"": ""wedding arranger""}, {""id"": 220453, ""name"": ""class system""}]",Monsoon Wedding,480
"[{""id"": 10183, ""name"": ""independent film""}]",You Can Count on Me,14295
"[{""id"": 1415, ""name"": ""small town""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 4183, ""name"": ""wife""}, {""id"": 4908, ""name"": ""leave""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 189421, ""name"": ""female corpse""}]",The Trouble with Harry,11219
"[{""id"": 1862, ""name"": ""coming out""}, {""id"": 2920, ""name"": ""cheerleader""}, {""id"": 10180, ""name"": ""homosexuality""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10768, ""name"": ""lesbian""}, {""id"": 34215, ""name"": ""lesbian interest""}, {""id"": 187056, ""name"": ""woman director""}]",But I'm a Cheerleader,20770
"[{""id"": 1480, ""name"": ""baseball""}]",Home Run,176124
"[{""id"": 2052, ""name"": ""traitor""}, {""id"": 6099, ""name"": ""jewelry""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 9727, ""name"": ""thief""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 10092, ""name"": ""mystery""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 11071, ""name"": ""plan gone wrong""}, {""id"": 157892, ""name"": ""warehouse""}, {""id"": 159753, ""name"": ""ensemble cast""}, {""id"": 170313, ""name"": ""all male cast""}, {""id"": 171826, ""name"": ""told in flashback""}, {""id"": 177438, ""name"": ""heist gone wrong""}, {""id"": 201058, ""name"": ""foreshadowing""}, {""id"": 207784, ""name"": ""rendezvous""}, {""id"": 224552, ""name"": ""iconic""}, {""id"": 233069, ""name"": ""set in one room""}, {""id"": 233072, ""name"": ""uneasy alliance""}, {""id"": 233073, ""name"": ""rag tag group""}]",Reservoir Dogs,500
"[{""id"": 2646, ""name"": ""bird""}]",The Blue Bird,60400
"[{""id"": 801, ""name"": ""bounty hunter""}, {""id"": 972, ""name"": ""refugee""}, {""id"": 1321, ""name"": ""gold""}, {""id"": 2095, ""name"": ""anti hero""}, {""id"": 2125, ""name"": ""gallows""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 6092, ""name"": ""army""}, {""id"": 9503, ""name"": ""outlaw""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 11426, ""name"": ""moral ambiguity""}, {""id"": 156212, ""name"": ""spaghetti western""}]","Il buono, il brutto, il cattivo",429
"[{""id"": 983, ""name"": ""brazilian""}, {""id"": 1161, ""name"": ""brazil""}, {""id"": 10499, ""name"": ""pool""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 12436, ""name"": ""architecture""}, {""id"": 14514, ""name"": ""class differences""}, {""id"": 17997, ""name"": ""housekeeper""}, {""id"": 187056, ""name"": ""woman director""}]",Que Horas Ela Volta?,310569
"[{""id"": 155851, ""name"": ""book store""}]",Blue Like Jazz,98369
[],Down & Out With The Dolls,114065
"[{""id"": 3983, ""name"": ""marketing""}, {""id"": 8496, ""name"": ""breast cancer""}, {""id"": 162126, ""name"": ""corporatism""}, {""id"": 187056, ""name"": ""woman director""}]","Pink Ribbons, Inc.",89750
[],Certifiably Jonathan,49951
"[{""id"": 254, ""name"": ""france""}, {""id"": 293, ""name"": ""female nudity""}, {""id"": 572, ""name"": ""sex""}, {""id"": 738, ""name"": ""sexuality""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9835, ""name"": ""sexual fantasy""}, {""id"": 9840, ""name"": ""romance""}, {""id"": 11510, ""name"": ""unfaithfulness""}, {""id"": 12420, ""name"": ""unsimulated sex""}, {""id"": 13059, ""name"": ""prostitution""}, {""id"": 15136, ""name"": ""female homosexuality""}, {""id"": 33494, ""name"": ""couple""}, {""id"": 33513, ""name"": ""desire""}, {""id"": 33998, ""name"": ""lesbian sex""}, {""id"": 156433, ""name"": ""explicit sex""}, {""id"": 189933, ""name"": ""economic crisis""}, {""id"": 189934, ""name"": ""sexual disorder""}, {""id"": 190370, ""name"": ""erotic movie""}]",Q,86331
"[{""id"": 5967, ""name"": ""peru""}]",La Navaja De Don Juan,355629
"[{""id"": 1228, ""name"": ""1970s""}, {""id"": 2570, ""name"": ""rock star""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 4048, ""name"": ""musician""}, {""id"": 10183, ""name"": ""independent film""}]",Grand Theft Parsons,16433
[],Extreme Movie,15544
"[{""id"": 502, ""name"": ""ambush""}, {""id"": 4100, ""name"": ""british army""}, {""id"": 4268, ""name"": ""fort""}, {""id"": 4278, ""name"": ""invasion""}, {""id"": 10563, ""name"": ""attack""}, {""id"": 11115, ""name"": ""heroism""}, {""id"": 14546, ""name"": ""massacre""}, {""id"": 14636, ""name"": ""india""}, {""id"": 156234, ""name"": ""cavalry""}, {""id"": 186009, ""name"": ""tragic death""}, {""id"": 188270, ""name"": ""epic battle""}, {""id"": 204183, ""name"": ""crimea""}, {""id"": 208764, ""name"": ""fianc\u00e9e""}, {""id"": 232235, ""name"": ""brothers""}, {""id"": 238130, ""name"": ""brothers love same woman""}, {""id"": 238196, ""name"": ""the light brigade""}, {""id"": 238197, ""name"": ""horses""}, {""id"": 238198, ""name"": ""british lancers""}, {""id"": 238206, ""name"": ""society ball""}]",The Charge of the Light Brigade,43884
"[{""id"": 888, ""name"": ""screenwriter""}]",Below Zero,107315
[],Crowsnest,137955
"[{""id"": 6075, ""name"": ""sport""}, {""id"": 193817, ""name"": ""rollerblade""}]",Airborne,13064
"[{""id"": 10601, ""name"": ""blaxploitation""}]",Cotton Comes to Harlem,59917
[],The Wicked Within,157422
[],Bleeding Hearts,310933
"[{""id"": 4956, ""name"": ""decision""}, {""id"": 40950, ""name"": ""waiter""}, {""id"": 167915, ""name"": ""hostess""}, {""id"": 167921, ""name"": ""trainee""}, {""id"": 167923, ""name"": ""gross out""}, {""id"": 167925, ""name"": ""employer employee relationship""}, {""id"": 167930, ""name"": ""speaking german""}, {""id"": 167939, ""name"": ""glass pipe""}, {""id"": 167942, ""name"": ""screaming""}]",Waiting...,7553
"[{""id"": 3927, ""name"": ""rage and hate""}, {""id"": 5301, ""name"": ""brother""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10886, ""name"": ""punishment""}, {""id"": 10887, ""name"": ""home movie footage""}]",Dead Man's Shoes,12877
"[{""id"": 393, ""name"": ""civil war""}, {""id"": 2398, ""name"": ""narration""}, {""id"": 3392, ""name"": ""voodoo""}, {""id"": 5919, ""name"": ""necrophilia""}, {""id"": 9706, ""name"": ""anthology""}, {""id"": 207447, ""name"": ""librarian""}, {""id"": 207545, ""name"": ""freak show""}]",From a Whisper to a Scream,39895
[],Sex With Strangers,102840
"[{""id"": 3633, ""name"": ""dracula""}, {""id"": 10183, ""name"": ""independent film""}]",Dracula: Pages from a Virgin's Diary,55616
"[{""id"": 10060, ""name"": ""christian film""}, {""id"": 10637, ""name"": ""food""}]",Faith Like Potatoes,29697
"[{""id"": 2412, ""name"": ""commune""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10770, ""name"": ""mad doctor""}, {""id"": 15381, ""name"": ""captive""}, {""id"": 33515, ""name"": ""drugged""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",Beyond the Black Rainbow,50037
"[{""id"": 9730, ""name"": ""crime boss""}, {""id"": 14873, ""name"": ""tenement""}, {""id"": 156640, ""name"": ""high rise""}, {""id"": 156641, ""name"": ""monitor""}, {""id"": 156642, ""name"": ""tower block""}, {""id"": 156645, ""name"": ""jakarta indonesia""}, {""id"": 156648, ""name"": ""swat""}, {""id"": 156788, ""name"": ""swat team""}]",Serbuan maut,94329
"[{""id"": 3133, ""name"": ""vampire""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 157141, ""name"": ""vanity project""}, {""id"": 220112, ""name"": ""mad cow disease""}]",The Dead Undead,53502
"[{""id"": 2626, ""name"": ""exorcism""}]",The Vatican Exorcisms,202604
"[{""id"": 128, ""name"": ""love triangle""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 470, ""name"": ""spy""}, {""id"": 836, ""name"": ""resistance""}, {""id"": 1623, ""name"": ""casablanca""}, {""id"": 1625, ""name"": ""emigration""}, {""id"": 1626, ""name"": ""visa""}, {""id"": 1627, ""name"": ""patriotism""}, {""id"": 1628, ""name"": ""nationalism""}, {""id"": 1631, ""name"": ""concentration camp""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 6091, ""name"": ""war""}, {""id"": 10644, ""name"": ""melodrama""}, {""id"": 195402, ""name"": ""film noir""}]",Casablanca,289
"[{""id"": 6152, ""name"": ""supernatural""}, {""id"": 8029, ""name"": ""drama""}]",Lake Mungo,27374
"[{""id"": 3734, ""name"": ""ambition""}, {""id"": 10540, ""name"": ""bollywood""}, {""id"": 12094, ""name"": ""business""}, {""id"": 14636, ""name"": ""india""}, {""id"": 197297, ""name"": ""struggling career""}]",Rocket Singh: Salesman of the Year,26815
"[{""id"": 1826, ""name"": ""space marine""}, {""id"": 2725, ""name"": ""sunlight""}, {""id"": 3704, ""name"": ""plants""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 4165, ""name"": ""saturn""}, {""id"": 4166, ""name"": ""biotope""}, {""id"": 4168, ""name"": ""greenhouse""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 9882, ""name"": ""space""}, {""id"": 10637, ""name"": ""food""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 156039, ""name"": ""space station""}]",Silent Running,811
"[{""id"": 240, ""name"": ""underdog""}, {""id"": 276, ""name"": ""philadelphia""}, {""id"": 396, ""name"": ""transporter""}, {""id"": 700, ""name"": ""italo-american""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2416, ""name"": ""publicity""}, {""id"": 2792, ""name"": ""boxer""}, {""id"": 4097, ""name"": ""independence""}, {""id"": 4487, ""name"": ""boxing match""}, {""id"": 4613, ""name"": ""training""}, {""id"": 4663, ""name"": ""lovers""}, {""id"": 4902, ""name"": ""surprise""}, {""id"": 5378, ""name"": ""world champion""}, {""id"": 5383, ""name"": ""amateur""}, {""id"": 6067, ""name"": ""victory""}]",Rocky,1366
"[{""id"": 187056, ""name"": ""woman director""}, {""id"": 206545, ""name"": ""young couple""}, {""id"": 208719, ""name"": ""secluded""}, {""id"": 208720, ""name"": ""family estate""}]",The Sleepwalker,244776
"[{""id"": 5626, ""name"": ""from rags to riches""}, {""id"": 18015, ""name"": ""tutor""}, {""id"": 222842, ""name"": ""squire""}]",Tom Jones,5769
"[{""id"": 6104, ""name"": ""computer""}, {""id"": 6733, ""name"": ""bullying""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 11615, ""name"": ""internet""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18046, ""name"": ""internet chat""}, {""id"": 33740, ""name"": ""humiliation""}, {""id"": 34079, ""name"": ""death""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 41411, ""name"": ""vengeful ghost""}, {""id"": 159472, ""name"": ""computer screen""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 162914, ""name"": ""one night""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 210112, ""name"": ""skype""}, {""id"": 220831, ""name"": ""facebook""}, {""id"": 222333, ""name"": ""blender""}]",Unfriended,277685
"[{""id"": 422, ""name"": ""vietnam veteran""}, {""id"": 444, ""name"": ""taxi""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 4225, ""name"": ""night shift""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 7368, ""name"": ""alienation""}, {""id"": 9622, ""name"": ""misanthrope""}, {""id"": 11325, ""name"": ""shot to death""}, {""id"": 33625, ""name"": ""illegal prostitution""}, {""id"": 167104, ""name"": ""loner""}]",Taxi Driver,103
"[{""id"": 4924, ""name"": ""insane asylum""}, {""id"": 12564, ""name"": ""werewolf""}, {""id"": 155818, ""name"": ""newswoman""}]",The Howling,11298
"[{""id"": 212, ""name"": ""london england""}, {""id"": 392, ""name"": ""england""}, {""id"": 441, ""name"": ""assassination""}, {""id"": 470, ""name"": ""spy""}, {""id"": 585, ""name"": ""casino""}, {""id"": 911, ""name"": ""exotic island""}, {""id"": 1317, ""name"": ""card game""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 2051, ""name"": ""intelligence""}, {""id"": 3266, ""name"": ""jamaica""}, {""id"": 3268, ""name"": ""secret base""}, {""id"": 3269, ""name"": ""secret mission""}, {""id"": 3270, ""name"": ""baccarat""}, {""id"": 3271, ""name"": ""secret organization""}, {""id"": 3272, ""name"": ""secret intelligence service""}, {""id"": 3275, ""name"": ""nuclear radiation""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 18268, ""name"": ""atomic reactor""}]",Dr. No,646
"[{""id"": 1618, ""name"": ""radiation""}, {""id"": 1738, ""name"": ""ukraine""}, {""id"": 3275, ""name"": ""nuclear radiation""}, {""id"": 5159, ""name"": ""tourist""}, {""id"": 7321, ""name"": ""nuclear power plant""}, {""id"": 9743, ""name"": ""stranded""}, {""id"": 11371, ""name"": ""deserted town""}, {""id"": 163086, ""name"": ""pripyat""}]",Chernobyl Diaries,93856
"[{""id"": 1449, ""name"": ""underworld""}, {""id"": 3182, ""name"": ""seduction""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 8377, ""name"": ""pinhead""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10327, ""name"": ""undead""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 17996, ""name"": ""puzzle box""}, {""id"": 155619, ""name"": ""attic""}, {""id"": 161208, ""name"": ""cenobites""}, {""id"": 191564, ""name"": ""body horror""}]",Hellraiser,9003
"[{""id"": 5950, ""name"": ""christian""}]",God's Not Dead 2,347126
"[{""id"": 9826, ""name"": ""murder""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 12105, ""name"": ""student""}, {""id"": 189868, ""name"": ""rumor""}]",Cry_Wolf,10092
"[{""id"": 233, ""name"": ""japan""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 3243, ""name"": ""flying saucer""}, {""id"": 7671, ""name"": ""godzilla""}, {""id"": 14828, ""name"": ""city""}, {""id"": 161791, ""name"": ""kaiju""}]",Gojira ni-sen mireniamu,10643
"[{""id"": 246, ""name"": ""dancing""}, {""id"": 428, ""name"": ""nurse""}, {""id"": 894, ""name"": ""depression""}, {""id"": 1517, ""name"": ""classroom""}, {""id"": 3450, ""name"": ""bridge""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 9276, ""name"": ""truck""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10041, ""name"": ""dysfunctional family""}, {""id"": 10103, ""name"": ""children""}]",Blue Valentine,46705
"[{""id"": 30, ""name"": ""individual""}, {""id"": 237, ""name"": ""gay""}, {""id"": 242, ""name"": ""new york""}, {""id"": 279, ""name"": ""usa""}, {""id"": 440, ""name"": ""missionary""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 566, ""name"": ""sexual identity""}, {""id"": 571, ""name"": ""transsexuality""}, {""id"": 708, ""name"": ""runaway""}, {""id"": 739, ""name"": ""sexual abuse""}, {""id"": 828, ""name"": ""waitress""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 2150, ""name"": ""cocaine""}, {""id"": 2316, ""name"": ""women's sexual identity""}, {""id"": 2348, ""name"": ""hustler""}, {""id"": 2547, ""name"": ""new identity""}, {""id"": 2669, ""name"": ""motel""}, {""id"": 2726, ""name"": ""therapist""}, {""id"": 2727, ""name"": ""porn actor""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 17975, ""name"": ""transgender""}, {""id"": 162842, ""name"": ""stolen cars""}, {""id"": 206977, ""name"": ""hitchhike""}]",Transamerica,546
"[{""id"": 588, ""name"": ""rome""}, {""id"": 2626, ""name"": ""exorcism""}, {""id"": 34079, ""name"": ""death""}, {""id"": 161261, ""name"": ""demonic possession""}, {""id"": 163053, ""name"": ""found footage""}]",The Devil Inside,76487
"[{""id"": 637, ""name"": ""pop""}, {""id"": 3490, ""name"": ""pop star""}, {""id"": 4344, ""name"": ""musical""}]",Beyond the Valley of the Dolls,5722
"[{""id"": 393, ""name"": ""civil war""}]",Love Me Tender,39833
"[{""id"": 2210, ""name"": ""climate change""}, {""id"": 2212, ""name"": ""greenhouse effect""}, {""id"": 3693, ""name"": ""climate""}, {""id"": 4627, ""name"": ""earth""}, {""id"": 5769, ""name"": ""global warming""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 6256, ""name"": ""truth""}, {""id"": 6711, ""name"": ""crisis""}, {""id"": 18330, ""name"": ""nature""}, {""id"": 33577, ""name"": ""environment""}, {""id"": 156810, ""name"": ""science""}, {""id"": 164090, ""name"": ""audience""}]",An Inconvenient Truth,1781
"[{""id"": 11400, ""name"": ""sergeant""}, {""id"": 161244, ""name"": ""iwo jima""}]",Sands of Iwo Jima,18712
"[{""id"": 242, ""name"": ""new york""}, {""id"": 2793, ""name"": ""film director""}, {""id"": 3754, ""name"": ""legend""}, {""id"": 4528, ""name"": ""song""}, {""id"": 4740, ""name"": ""public""}, {""id"": 5282, ""name"": ""rolling stones""}, {""id"": 5288, ""name"": ""rock""}, {""id"": 5333, ""name"": ""guest""}, {""id"": 5699, ""name"": ""music video""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6029, ""name"": ""concert""}, {""id"": 6034, ""name"": ""theatre milieu""}, {""id"": 6706, ""name"": ""performance""}]",Shine a Light,7944
"[{""id"": 6460, ""name"": ""chile""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 14895, ""name"": ""cannibal""}, {""id"": 18266, ""name"": ""south america""}]",The Green Inferno,171424
"[{""id"": 237, ""name"": ""gay""}]",Departure,361475
